epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,1210.06,0.44903,0.60929,0.30607,0.88288,0.91946,0.90541,0.94523,0.70967,0.92741,0.92278,0.95799,0.59126,0.92095,1.1797,0.49764,1.10441,0.000240404,0.000240404,0.000240404
69,1227.63,0.44271,0.60555,0.30285,0.88468,0.91989,0.88417,0.94194,0.70991,0.93255,0.89575,0.95572,0.59297,0.9266,1.18856,0.50979,1.09415,0.000233335,0.000233335,0.000233335
70,1245.2,0.44318,0.61137,0.30578,0.88226,0.90963,0.90347,0.94645,0.71181,0.91546,0.90927,0.95433,0.59589,0.92327,1.16551,0.49515,1.1014,0.000226267,0.000226267,0.000226267
71,1263.06,0.43617,0.61017,0.29648,0.88221,0.912,0.90027,0.94331,0.71625,0.90393,0.92633,0.94909,0.60034,0.91074,1.16674,0.4965,1.0839,0.000219198,0.000219198,0.000219198
72,1280.81,0.43028,0.59385,0.29788,0.87842,0.90319,0.90541,0.94355,0.71338,0.90912,0.9112,0.95248,0.59497,0.91258,1.16959,0.49644,1.09815,0.000212129,0.000212129,0.000212129
73,1298.24,0.43212,0.58709,0.29401,0.88003,0.91826,0.91082,0.94695,0.72235,0.92597,0.91755,0.95114,0.59312,0.90004,1.16339,0.47857,1.0846,0.000205061,0.000205061,0.000205061
74,1315.79,0.43519,0.59459,0.29356,0.87757,0.91771,0.90347,0.94694,0.72217,0.92584,0.90541,0.95033,0.60367,0.90774,1.15406,0.4733,1.08385,0.000197992,0.000197992,0.000197992
75,1333.41,0.42794,0.58649,0.28977,0.87847,0.90958,0.91274,0.94664,0.71393,0.91534,0.91837,0.95294,0.60029,0.89749,1.16537,0.48727,1.06841,0.000190924,0.000190924,0.000190924
76,1351.05,0.42591,0.58184,0.2878,0.88025,0.90511,0.90233,0.93704,0.71611,0.91381,0.92107,0.95331,0.60132,0.91783,1.16073,0.50002,1.1003,0.000183855,0.000183855,0.000183855
77,1368.67,0.42522,0.59543,0.29187,0.87921,0.91881,0.89573,0.94064,0.72083,0.93465,0.91117,0.95692,0.60593,0.9049,1.14562,0.4998,1.0825,0.000176786,0.000176786,0.000176786
78,1386.4,0.42716,0.59397,0.29474,0.87466,0.92178,0.89961,0.9453,0.71608,0.93263,0.91313,0.9547,0.59683,0.89612,1.15853,0.49019,1.07738,0.000169718,0.000169718,0.000169718
79,1403.96,0.42472,0.5836,0.28646,0.87584,0.91189,0.89911,0.94235,0.71345,0.92161,0.9079,0.95355,0.60349,0.91469,1.13687,0.4913,1.0956,0.000162649,0.000162649,0.000162649
